Departamento,Municipio,Cultivo,Estado,Topografia,Drenaje,"pH agua:suelo 2,5:1,0",Materia orgánica (MO) %,Fósforo (P) Bray II mg/kg,Azufre (S) Fosfato monocalcico mg/kg,Acidez (Al+H) KCL cmol(+)/kg,Aluminio (Al) intercambiable cmol(+)/kg,Calcio (Ca) intercambiable cmol(+)/kg,Magnesio (Mg) intercambiable cmol(+)/kg,Potasio (K) intercambiable cmol(+)/kg,Sodio (Na) intercambiable cmol(+)/kg,capacidad de intercambio cationico (CICE) suma de bases cmol(+)/kg,"Conductividad el‚ctrica (CE) relacion 2,5:1,0 dS/m",Hierro (Fe) disponible olsen mg/kg,Cobre (Cu) disponible mg/kg,Manganeso (Mn) disponible Olsen mg/kg,Zinc (Zn) disponible Olsen mg/kg,Boro (B) disponible mg/kg,AS,AC,Produccion,Rendimiento,T_max,T_pro,P_max
20,20570,Cacao,ESTABLECIDO,Pendiente,Bueno,4.91,1.538136259318346,9.721117622950818,3.3848314606741576,1.5580293104973566,1.226868635972233,3.1469107700000003,1.13306677,0.200370348,0.1776963299999999,6.216073528497358,0.2409504,275.924,1,3.4560000000000004,1,0.1868953386103782,420,420,2.529,6.03,0,0,0
20,20570,Cacao,ESTABLECIDO,Pendiente,Bueno,5.1,1.4944440336050722,10.210215983606556,3.244382022,1.2948486837241546,1.1010359553596962,2.9298559400000004,1.08038704,0.1608702119999999,0.13406169,5.600023565724155,0.2182292,365.761,1,3.606,1,0.3188214599824098,420,420,2.529,6.03,0,0,0
20,20570,Cacao,ESTABLECIDO,Pendiente,Bueno,5.29,1.6473668236015306,10.397224180327868,3.946629213483146,0.6105790541138288,0.534788893,4.02094896,1.17796221,0.269973864,0.38505656,6.464520648113829,0.2235131999999999,329.549,1,3.967,1,0.1868953386103782,420,420,2.529,6.03,0,0,0
20,20570,Cacao,ESTABLECIDO,Pendiente,Bueno,5.1,2.802783459130327,9.088166803278687,3.8061797752808992,0.7474329800358941,0.63964946,3.77084734,0.76539484,0.09,0.14401345,5.487688610035894,0.1606336,309.01200000000006,1,23.775,2.127,0.2088830255057168,420,420,2.529,6.03,0,0,0
20,20570,Cacao,ESTABLECIDO,Pendiente,Bueno,5.06,2.737245120560417,3.87,6.053370786516855,0.968504707,0.8074263672637773,3.2678993500000004,0.70511185,0.09,0.1253539,5.126869806525384,0.1775424,337.326,1,24.382,2.069,0.1868953386103782,420,420,2.529,6.03,0,0,0
20,20570,Cacao,ESTABLECIDO,Pendiente,Bueno,5.23,2.618305172785393,3.87,1.4185393258426964,0.1894900512767055,0.1153466238948253,3.28305037,1.01286285,0.088453296,0.124397,4.698253567276706,0.2066044,313.76399999999995,2.318,15.788,1,0.1649076517150395,420,420,2.529,6.03,0,0,0
20,20570,Cacao,ESTABLECIDO,Pendiente,Bueno,5.06,1.7080504704255215,3.87,3.244382022,2.0422816637600487,1.8770041524703396,1.42639168,0.55540004,0.080857116,0.13999447,4.244924969760048,0.0988108,292.622,1,1.729,1,0.1868953386103782,420,420,2.529,6.03,0,0,0
20,20570,Cacao,ESTABLECIDO,Pendiente,Bueno,4.72,2.2590579835873648,3.87,4.929775280898877,1.937009413050768,1.7721435852932252,1.58580676,0.56933935,0.100775988,0.14554449,4.338476001050768,0.203434,508.794,1.354,3.095,1,0.1649076517150395,420,420,2.529,6.03,0,0,0
20,20570,Cacao,ESTABLECIDO,Pendiente,Bueno,5.31,2.919296061032391,5.074683196721312,1.699438202247191,0.2947623019859864,0.2097211343542278,4.0786985,1.49494574,0.311893524,0.15281693,6.333116995985987,0.3080572,396.913,1.698,11.041,1.066,0.1429199648197009,420,420,2.529,6.03,0,0,0
50,50006,Cacao,ESTABLECIDO,Pendiente,Regular,4.39,2.0454515467669148,6.541978278688523,4.929775280898877,3.705583224966686,3.366024206385357,1.15158731,0.32368164,0.09,0.12410993,5.364962104966686,0.1627472,1091.497,1.726,4.246,2.502,0.2088830255057168,0,0,0,0,0,0,0
50,50006,Cacao,ESTABLECIDO,Pendiente,Regular,5.18,0.8876075653651576,39.08887144002835,2.4016853932584272,0.368452877,0.2726374746604962,1.3495386800000002,0.31426808,0.09,0.1387505,2.231010137482483,0.0892996,799.0730000000001,1,1.046,1,0.1868953386103782,0,0,0,0,0,0,0
50,50006,Aguacate,ESTABLECIDO,Plano,Bueno,4.37,1.2347180251983887,7.779109426229508,5.912921348314607,3.073949720711001,2.810263200346653,1.1570768100000002,0.3168025,0.09,0.15138158,4.759210610711001,0.1231172,930.644,1.378,6.201,1,0.1868953386103782,0,0,0,0,0,0,0
50,50006,Cacao,ESTABLECIDO,Plano,Bueno,5.4,0.8827528736192383,22.30820778688524,3.5252808988764044,0.6316335042556851,0.5243028358855696,1.6545353,0.50543576,0.09,0.13645394,2.9880585042556853,0.0729192,80.101,1.523,3.33,1.163,0.1649076517150395,0,0,0,0,0,0,0
50,50006,Aguacate,ESTABLECIDO,Plano,Bueno,4.73,1.4410424243999596,6.858453688524589,3.244382022,2.621279042661093,2.3593627614850634,1.00040648,0.29453581,0.09,0.10631159,4.082532922661093,0.0745044,869.5389999999999,1.902,5.156,1,0.1429199648197009,0,0,0,0,0,0,0
50,50006,Cacao,ESTABLECIDO,Plano,Bueno,5.14,1.1473335737718409,4.01,9.283707865,2.547588467164597,2.244016137590238,2.19876433,0.81572118,0.09,0.11884698,5.740920957164597,0.1009244,343.288,2.525,8.177999999999999,3.966,0.1649076517150395,0,0,0,0,0,0,0
50,50006,Cacao,ESTABLECIDO,Pendiente,Regular,4.97,1.0478123929804952,11.476117622950818,2.1207865168539324,5.053068034045481,4.7921279199941065,1.8991474200000005,0.68718988,0.1012824,0.1320522,7.872739934045481,0.0940552,213.466,2.12,14.735,2.222,0.1868953386103782,0,0,0,0,0,0,0
50,50006,Cacao,ESTABLECIDO,Pendiente,Regular,4.74,1.3924955069407663,3.87,9.564606741573034,8.116490529685555,7.141004624761458,1.83590838,0.58345969,0.1565375759999999,0.20755161,10.899947785685557,0.1120207999999999,380.347,3.0370000000000004,24.049,2.017,0.1429199648197009,0,0,0,0,0,0,0
50,50006,Cacao,ESTABLECIDO,Pendiente,Regular,4.47,1.4337603867810809,9.893740573770492,2.1207865168539324,10.90620517,9.877865428084132,1.65596257,0.47158315,0.1896231599999999,0.2181732,13.44154725,0.2134735999999999,607.0350000000001,1,3.994,1.243,0.1868953386103782,0,0,0,0,0,0,0
50,50006,Cacao,ESTABLECIDO,Pendiente,Bueno,4.73,1.2201539499606309,3.87,4.508426966292135,9.527138689189918,8.609052565241054,1.20933685,0.36712884,0.121370076,0.1300427099999999,11.35501716518992,0.0908848,560.56,1.937,3.252,1,0.1868953386103782,0,0,0,0,0,0,0
50,50006,Cacao,ESTABLECIDO,Pendiente,Regular,4.53,1.2420000628172678,3.87,5.491573033707866,4.779360182201351,4.246852970673114,1.1089887900000002,0.31644044,0.079956828,0.14200396,6.426750200201351,0.1030379999999999,714.3290000000001,1.393,1.781,1,0.538698329,0,0,0,0,0,0,0
20,20570,Cacao,ESTABLECIDO,Pendiente,Bueno,5.45,1.2444274086902274,7.088617622950818,4.087078651685394,0.3263439771987707,0.2831235313782076,3.15799956,1.00888019,0.193618188,0.1502333,4.837075215,0.1595768,71.336,1,6.071,1,0.1868953386103782,420,420,2.529,6.03,0,0,0
20,20570,Cacao,ESTABLECIDO,Pendiente,Bueno,5.22,0.9677099791728266,6.096035655737704,3.3848314606741576,0.6421607293266133,0.5138167791678583,2.4461212000000003,0.8244106200000001,0.083614248,0.1502333,4.146540097326613,0.1363271999999999,57.44,1,5.957,1,0.252858399,420,420,2.529,6.03,0,0,0
20,20570,Cacao,ESTABLECIDO,Pendiente,Bueno,5.09,1.6667855905852078,7.865420901639345,6.193820224719101,4.074036102,3.795952531811524,1.98708921,0.96615711,0.208698012,0.32295375,7.5589341844491695,0.1706732,99.512,1,8.523,1,0.1868953386103782,420,420,2.529,6.03,0,0,0
20,20570,Cacao,ESTABLECIDO,Pendiente,Bueno,5.49,0.7079839707661431,6.7146012295081965,3.8061797752808992,1.1474675327311612,0.9752032747471596,3.80103959,2.5612124400000003,0.2325556439999999,0.29721314,8.039488346731162,0.1701447999999999,30.869,1,5.029,1,0.1429199648197009,420,420,2.529,6.03,0,0,0
20,20570,Cacao,ESTABLECIDO,Pendiente,Bueno,5.41,1.3123930931330978,9.951281557377047,5.491573033707866,0.2737078518441302,0.1782629642010936,3.64305178,1.45928283,0.219388932,0.4728042899999999,6.068235683844131,0.2229848,227.62300000000005,1,6.576,1,0.2308707124010554,420,420,2.529,6.03,0,0,0
20,20570,Cacao,ESTABLECIDO,Pendiente,Bueno,4.83,2.691125548974183,4.01,4.087078651685394,1.0737769572346647,0.9122869344408912,1.91836067,0.66655246,0.1186129439999999,0.1776963299999999,3.954999361234665,0.195508,519.838,1.4660000000000002,5.861,1,0.1649076517150395,420,420,2.529,6.03,0,0,0
20,20570,Cacao,ESTABLECIDO,Pendiente,Bueno,5.35,1.319675130751977,6.513207786885245,8.721910112,0.8632324558161031,0.7130518568043747,4.32199314,3.70495998,0.1009447919999999,0.1765480499999999,9.167678417816102,0.1394976,76.09,1.512,3.802,1,0.1429199648197009,420,420,2.529,6.03,0,0,0
20,20570,Cacao,ESTABLECIDO,Pendiente,Bueno,5.14,1.501726071223951,5.8083307377049165,4.01,1.8317371623414869,1.6148527345275543,2.4680792000000005,1.38940525,0.137631528,0.1768351199999999,6.003688260341487,0.1273444,297.693,1.705,1,1,0.1868953386103782,420,420,2.529,6.03,0,0,0
20,20570,Cacao,ESTABLECIDO,Pendiente,Bueno,5.46,2.0163233962913987,5.290461885,2.4016853932584272,0.5158340284754763,0.4194422687084557,3.04798998,1.62800279,0.2062222199999999,0.1484151899999999,5.546464208475476,0.1035663999999999,67.735,1.704,8.963,1,0.1649076517150395,420,420,2.529,6.03,0,0,0
20,20570,Cacao,ESTABLECIDO,Pendiente,Bueno,5.41,1.1594703031366391,7.635256967213113,1.8398876404494384,0.8211235555323906,0.6501355164981063,3.66094755,1.54201354,0.1268843399999999,0.16984975,6.320818735532392,0.1363271999999999,96.139,1,1.323,1,0.4067722075637643,420,420,2.529,6.03,0,0,0
20,20570,Cacao,ESTABLECIDO,Pendiente,Bueno,5.23,1.661930898839289,7.2612405737704915,7.317415730337079,1.105358632447449,0.9122869344408912,4.9251794,2.92417759,0.348467724,0.22161804,9.524801386,0.1775424,233.00199999999995,1.825,9.224,1,0.4507475813544415,420,420,2.529,6.03,0,0,0
20,20570,Cacao,ESTABLECIDO,Pendiente,Bueno,4.9,1.8779646815326985,4.01,5.210674157303371,4.810941857414135,4.4146298781564965,1.4759069700000005,1.3830692,0.2291232959999999,0.12009095,8.019132273414135,0.2272119999999999,231.671,1.628,6.29,1,0.1429199648197009,420,420,2.529,6.03,0,0,0
20,20570,Cacao,ESTABLECIDO,Pendiente,Bueno,4.81,1.950785057721488,11.231568442622953,5.351123595505618,2.96867747,2.6634584062986937,2.08194777,0.7907390400000001,0.241220916,0.17922737,6.261812566001721,0.1801844,314.281,1.746,8.946,1,0.252858399,420,420,2.529,6.03,0,0,0
25,19397,Cacao,POR ESTABLECER,Ondulado,Bueno,5.28,3.669345935776924,14.942961885245898,3.946629213483146,1.842264387412415,1.5833945643744205,2.52033924,0.69768962,0.09,0.17329459,5.293587837412416,0.1136059999999999,281.13800000000003,1,2.6340000000000003,7.793,0.1868953386103782,12,12,156,13,0,0,0
25,19397,Plátano,ESTABLECIDO,,,5.45,4.618438172,36.894847131147536,2.6825842696629207,0.1684356011348493,0,4.8028733400000005,1.13071338,0.180282672,0.13702808,6.419333073,0.3799196,586.4100000000001,2.443,13.362,35.343,0.4507475813544415,12,12,156,13,0,0,0
25,25878,Plátano,ESTABLECIDO,Ondulado,,4.73,9.435918705790993,11.404191393442622,7.738764044943821,2.1791355896821134,1.845545982317205,1.79748188,0.5027203100000001,0.1556372879999999,0.14611863,4.781093697682113,0.3587836,274.736,2.091,3.247,2.649,0.2088830255057168,0,0,0,0,0,0,0
25,25878,Plátano,ESTABLECIDO,Ondulado,,5.34,13.00897183078761,5.9665684426229495,6.755617978,0.3579256524115549,0.2621514179427848,4.46900195,0.8779955,0.2826341639999999,0.12621511,6.113772376411555,0.457066,76.123,1,4.01,2.969,0.2968337730870712,0,0,0,0,0,0,0
25,25878,Plátano,ESTABLECIDO,Ondulado,,5.28,10.819505853377995,13.777756967213111,10.828651685393258,0.5474157036882604,0.4613864955793013,4.64488553,0.98371702,0.3607904159999999,0.17358166,6.710390329688261,0.4364584,86.516,1,3.647,7.738,0.2308707124010554,0,0,0,0,0,0,0
25,25878,Plátano,ESTABLECIDO,Ondulado,,5.43,10.746685477189208,21.96296189,9.143258426966293,0.2737078518441302,0.1782629642010936,5.23852006,1.56192684,0.131048172,0.16047213,7.365675054,0.3603688,72.608,1,3.893,1.824,0.1868953386103782,0,0,0,0,0,0,0
25,25878,Plátano,ESTABLECIDO,Plano,,4.99,7.387238789013044,4.01,10.969101123595506,1.4948659600717882,1.27929892,2.7512276100000004,0.51828889,0.160532604,0.16516094,5.090076004071788,0.3075288,251.24,1,4.397,1.528,0.3627968337730871,0,0,0,0,0,0,0
25,25878,Plátano,ESTABLECIDO,Ondulado,,5.34,13.649791141248958,7.088617622950818,5.491573033707866,0.3789801025534111,0.3250677582490531,4.051251000000001,1.00435444,0.2620400759999999,0.14611863,5.842744248553412,0.359312,78.934,33.757000000000005,3.37,4.13,0.3847845206684258,0,0,0,0,0,0,0
25,25878,Plátano,ESTABLECIDO,Ondulado,,5.18,14.120696240603133,9.577265163934426,9.424157303370787,0.8000691053905346,0.6815936866512405,4.067719500000001,1.01286285,0.2353690439999999,0.17329459,6.289315089390535,0.4121519999999999,82.06899999999999,1,2.747,2.769,0.4287598944591029,0,0,0,0,0,0,0
25,25878,Plátano,ESTABLECIDO,Ondulado,,5.35,10.489386814655486,10.78562581967213,7.4578651685393265,0.5895246039719727,0.4509004388615898,4.815279610000001,1.13741149,0.1271094119999999,0.13645394,6.805779055971974,0.287978,92.474,1,2.792,1,0.3408091468777485,0,0,0,0,0,0,0
25,25878,Plátano,ESTABLECIDO,Ondulado,,5.19,13.640081757757116,11.030174999999998,6.334269662921349,1.0737769572346647,0.9542311613117368,3.0040739800000003,0.68465546,0.152036136,0.15252986,5.067072393234665,0.3133412,81.30000000000001,1,2.769,1.2959999999999998,0.252858399,0,0,0,0,0,0,0
25,25878,Plátano,ESTABLECIDO,Plano,,4.93,11.984631872398634,34.80898647540983,4.01,1.0421952820218805,0.880828764,1.7192016100000005,0.4386356899999999,0.063526572,0.13090392,3.3944630740218806,0.3350055999999999,104.137,1.715,2.625,4.468,0.2968337730870712,0,0,0,0,0,0,0
25,25878,Plátano,POR ESTABLECER,Ondulado,,4.92,15.716287776734433,16.180093032786882,8.300561798,1.1474675327311612,0.880828764,1.7919923800000002,0.54345206,0.1688039999999999,0.18649981,3.8382157827311616,0.2863928,67.928,1,2.003,1.747,0.1649076517150395,0,0,0,0,0,0,0
17,17662,Aguacate,POR ESTABLECER,Pendiente moderada,Bueno,5.42,6.185837012028036,3.87,9.256756756756756,0.82007629,0.57,0.93,0.25,0.08,0.14,2.1800762900000006,0.13,217.074,1.163,2.138,1,0.11,0,0,0,0,0,0,0
25,25878,Plátano,ESTABLECIDO,Pendiente,,5.45,8.241664536294843,36.26189631147541,9.424157303370787,0.5158340284754763,0.4299283254261671,5.80470709,1.44226601,0.3057040439999999,0.14497035,8.213481522475476,0.2177008,226.039,1.072,2.8520000000000003,2.354,0.4507475813544415,0,0,0,0,0,0,0
25,25878,Plátano,POR ESTABLECER,Pendiente,,5.4,16.081991705954533,16.769888114754096,7.176966292134831,0.5263612535464043,0.3879840985553215,4.244920560000001,0.75797261,0.172967832,0.16248162,5.864703875546406,0.2108315999999999,90.379,1.715,2.745,14.303,0.2968337730870712,0,0,0,0,0,0,0
25,25878,Plátano,ESTABLECIDO,Ondulado,,5.49,8.819372854059242,21.61771598360655,7.036516853932584,0.3158167521278426,0.2306932477896506,8.429456620000002,1.64320931,0.275206788,0.17042389,10.834113360127844,0.2642,220.66,1.06,4.956,3.02,0.3627968337730871,0,0,0,0,0,0,0
25,25878,Plátano,POR ESTABLECER,Ondulado,,5.45,7.746485978211072,19.661322540983605,8.019662921348313,0.5053068034045481,0.4299283254261671,6.318634080000001,1.1728933700000002,0.125871516,0.13616687,8.258872639404549,0.2039624,293.832,1,2.363,1.776,0.2088830255057168,0,0,0,0,0,0,0
25,25878,Plátano,ESTABLECIDO,Pendiente,,4.64,9.562941715322973,19.474314344262293,7.598314606741573,2.3054622905332507,2.0238089465182987,2.41592895,0.50380649,0.1976132159999999,0.153104,5.575914946533251,0.5881092,334.895,1,3.653,2.43,0.2968337730870712,0,0,0,0,0,0,0
25,25878,Plátano,ESTABLECIDO,Pendiente,,5.18,14.237208842505192,15.921158606557375,9.143258426966293,0.9579774814544556,0.8388845374169114,2.009157,0.42379123,0.3160573559999999,0.14,3.806983067454456,0.377806,95.014,3.676,3.631,3.5570000000000004,0.1868953386103782,0,0,0,0,0,0,0
25,25878,Plátano,POR ESTABLECER,Pendiente,,4.46,2.9629882867456643,12.267306147540983,5.351123595505618,9.274485287487645,8.923634266772394,1.6682590500000003,0.33092284,0.1160246159999999,0.10277106,11.492462853487645,0.1685595999999999,864.127,1,1.243,1.142,0.1868953386103782,0,0,0,0,0,0,0
25,25878,Plátano,ESTABLECIDO,Ondulado,,4.68,16.279432019261073,11.447347131147538,11.109550561797754,1.0421952820218805,0.9122869344408912,1.45943847,0.37491313,0.137631528,0.1235357899999999,3.1377142000218807,0.3857319999999999,61.064,1,2.19,1.94,0.2088830255057168,0,0,0,0,0,0,0
25,25878,Plátano,ESTABLECIDO,Pendiente,,4.82,11.51372677304446,13.058494672131143,6.193820224719101,0.7579602051068222,0.6606215732158177,2.0201360000000004,0.42523947,0.1934493839999999,0.1004745,3.4972595591068227,0.5278716,165.517,1.236,4.757,3.197,0.1868953386103782,0,0,0,0,0,0,0
25,25878,Plátano,ESTABLECIDO,Pendiente,,5.17,12.479810430482402,17.431609426229507,10.26685393258427,0.9474502563835276,0.8179124239814887,4.051251000000001,0.74874008,0.210048444,0.10162278,6.059112560383528,0.3656528,237.292,1.041,3.821,2.754,0.1868953386103782,0,0,0,0,0,0,0
41,41799,Café,,Pendiente,Bueno,5.41,1.3123930931330978,15.748535655737705,4.227528089887641,1.2737942335822985,1.069577785206562,3.72133205,1.3986377799999998,0.15811308,0.1091822899999999,6.661059433582299,0.1606336,81.946,1,6.397,1,0.4947229551451188,70,70,420,6,0,0,0
25,19397,Plátano,POR ESTABLECER,Pendiente,,4.8,2.9796645470879533,7.686121947724994,5.432960893854749,3.968763851739888,3.3685576233959478,1.2142774000000005,0.36097382,0.068028012,0.1111917799999999,5.723234863739888,0.1225887999999999,398.508,1,3.646,1.535,0.1996285979572887,12,12,156,13,0,0,0
68,68895,Café,ESTABLECIDO,Ondulado,Bueno,5.09,4.270007037994653,4.481954684078023,2.639664804469274,1.473811509929932,1.0116101841158107,3.02218933,0.8895814200000001,0.1690853399999999,0.15262555,5.707293149929932,0.1923376,390.39,1,8.605,1,0.2228412256267409,22,22,352,16,0,0,0
68,68895,Café,ESTABLECIDO,Ondulado,Bueno,5.43,4.7414457513475625,8.246492007286571,16.32681564,0.6105790541138288,0.5527354614241028,4.383585330000001,1.15062668,0.30975534,0.2231490799999999,6.677695484113829,0.179656,681.8349999999999,1,3.782,1,0.1996285979572887,22,22,352,16,0,0,0
25,25653,Café,ESTABLECIDO,Pendiente,Bueno,4.69,7.748070699855384,5.789484823055037,8.645251396648046,4.579342905853718,4.213304271987501,1.6993296200000003,0.4931257199999999,0.1082596319999999,0.1838204899999999,7.063878367853718,0.1833548,541.948,1,1.094,1.515,0.2228412256267409,210,210,2.415,11.5,0,0,0
25,25653,Café,ESTABLECIDO,Pendiente,Bueno,5.17,8.825995674657086,4.812429334588697,3.477653631284916,1.7685738119159184,1.5956325584507118,2.29735575,0.84233259,0.09,0.16851009,5.136772241915919,0.2018488,576.202,1,1.372,2.089,0.1764159702878365,210,210,2.415,11.5,0,0,0
25,25653,Café,ESTABLECIDO,Pendiente,Regular,4.77,3.9937488627897806,8.332702786,8.365921787709498,3.916127726385248,3.702284694444462,1.4622930100000002,0.46832461,0.09,0.13674101,6.043486356385248,0.1606336,696.575,3.309,3.523,1.7680000000000002,0.1764159702878365,210,210,2.415,11.5,0,0,0
25,25653,Café,ESTABLECIDO,Pendiente,Bueno,5.18,5.7861981375169815,5.660168655463904,7.667597765363129,1.252739783440442,1.1576157776995362,1.89223065,0.4712210899999999,0.1069092,0.14678846,3.869889183440442,0.1933944,347.71000000000004,1,1,1,0.1532033426183844,210,210,2.415,11.5,0,0,0
25,25653,Café,ESTABLECIDO,Pendiente,Bueno,5.2,7.112119518822037,9.223547495752912,11.717877094972067,1.2948486837241546,1.2097606325508663,1.68000658,0.55467592,0.1084847039999999,0.14439621,3.7824120977241535,0.1791276,254.573,1,1.2,2.642,0.1764159702878365,210,210,2.415,11.5,0,0,0
25,25653,Café,ESTABLECIDO,Pendiente,Regular,4.78,5.226364665410404,5.027956280573919,9.343575418994414,2.747605743512231,2.586384801,1.40443368,0.43646333,0.09,0.1332004799999999,4.781703233512231,0.1542928,537.9,1,1,1,0.1996285979572887,210,210,2.415,11.5,0,0,0
25,25653,Café,ESTABLECIDO,Pendiente,Bueno,5.21,10.850505745212322,24.684013754426186,3.058659217877095,0.1894900512767055,0.114718681,13.59957751,2.35845884,4.01,0.13262634,16.43258275327671,0.4470263999999999,549.3399999999999,3.307,27.959,15.709,0.2460538532961931,210,210,2.415,11.5,0,0,0
25,25653,Café,ESTABLECIDO,Pendiente,Bueno,5.25,5.144132985669837,24.842066848148683,3.1983240223463687,1.4211753845752917,1.2827634293427292,4.09977818,1.52083303,0.09,0.13358324,7.235369834575291,0.1949796,267.509,1.271,14.121,4.006,0.2228412256267409,210,210,2.415,11.5,0,0,0
25,25653,Café,ESTABLECIDO,Pendiente,Bueno,5.26,4.721802471624523,42.98943570010438,6.270949720670391,2.4423162164553163,2.2317997876369438,2.39375137,0.52353876,0.1005509159999999,0.15645315,5.616610412455316,0.1178332,175.96699999999998,1,4.832,1,0.2692664809656452,210,210,2.415,11.5,0,0,0
25,25653,Café,ESTABLECIDO,Pendiente,Regular,5.1,4.387866716332881,12.944979429764414,2.360335195530726,3.021313595356361,2.6802455393583853,4.54618432,1.34269951,0.062401212,0.1487979499999999,9.121396587356362,0.1659175999999999,327.778,1.047,5.678999999999999,2.6900000000000004,0.1764159702878365,210,210,2.415,11.5,0,0,0
25,25653,Café,ESTABLECIDO,Pendiente,Bueno,5.08,3.823122424295544,18.031415355015657,2.2206703910614527,5.926827714932513,5.235343427073577,2.7410171400000003,1.2270213399999998,0.064933272,0.12497114,10.084770606932512,0.1268159999999999,515.867,1,1.936,2.296,0.1996285979572887,210,210,2.415,11.5,0,0,0
25,25653,Café,ESTABLECIDO,Pendiente,Bueno,4.9,4.362060357596739,11.364448492539452,7.388268156424581,3.789801025534111,3.524992187949939,1.5449648800000002,0.3783527,0.09,0.11358403,5.886702635534111,0.1521792,414.029,1,3.139,1.343,0.1996285979572887,210,210,2.415,11.5,0,0,0
25,25653,Café,ESTABLECIDO,Pendiente,Bueno,5.28,8.689744975678163,8.433282027,3.1983240223463687,1.863318837554271,1.741638152034437,3.29227273,0.88451258,0.135099468,0.13674101,6.311944626,0.2118883999999999,655.644,1.224,5.265,4.678,0.1764159702878365,210,210,2.415,11.5,0,0,0
